TransactionID,CustomerID,Age,Gender,Income,ProductCategory,Product,Quantity,Price,TotalAmount,PaymentMethod,StoreLocation,PurchaseDate,DayOfWeek,TimeOfDay,Promotion,Returned
8799,1926,60,Female,73216,Home,Chair,5,444.58,2222.9,Debit Card,East,2024-08-19,Monday,Afternoon,No,Yes
8800,1975,26,Female,102709,Grocery,Eggs,2,83.38,166.76,Debit Card,West,2024-11-24,Sunday,Afternoon,Yes,No
8801,1318,32,Female,58982,Sports,Football,2,189.17,378.34,Debit Card,West,2024-12-11,Wednesday,Evening,No,Yes
8802,1302,61,Female,85567,Sports,Tennis Racket,4,66.35,265.4,Debit Card,North,2024-11-10,Sunday,Evening,No,No
8803,1162,57,Male,88933,Electronics,Tablet,5,213.95,1069.75,Debit Card,South,2024-04-02,Tuesday,Morning,No,Yes
8804,1655,18,Male,44191,Home,Table,5,206.44,1032.2,Cash,East,2024-11-04,Monday,Evening,No,Yes
8805,1317,64,Female,72671,Sports,Tennis Racket,5,308.89,1544.45,Cash,East,2024-11-05,Tuesday,Morning,Yes,Yes
8806,1319,49,Female,100614,Clothing,Jeans,1,477.52,477.52,Cash,East,2024-01-15,Monday,Evening,Yes,No
8807,1282,58,Male,82214,Sports,Tennis Racket,1,68.72,68.72,Debit Card,East,2024-06-17,Monday,Morning,No,No
8808,1421,25,Male,106284,Clothing,Jeans,1,48.87,48.87,Cash,East,2024-07-04,Thursday,Evening,Yes,No
8809,1197,48,Male,52377,Clothing,Shirt,1,178.59,178.59,Cash,South,2024-07-05,Friday,Evening,No,Yes
8810,1248,30,Male,36275,Grocery,Cheese,3,63.33,189.99,Credit Card,West,2024-02-09,Friday,Afternoon,No,No
8811,1563,19,Female,31594,Grocery,Milk,1,181.3,181.3,Credit Card,South,2024-11-19,Tuesday,Evening,No,No
8812,1300,46,Male,46767,Electronics,Laptop,2,368.32,736.64,Credit Card,West,2024-11-21,Thursday,Evening,Yes,No
8813,1251,29,Female,39367,Sports,Basketball,4,221.0,884.0,Credit Card,West,2024-10-31,Thursday,Evening,Yes,No
8814,1104,62,Male,43465,Sports,Football,3,393.97,1181.91,Cash,South,2024-10-03,Thursday,Afternoon,Yes,No
8815,1450,32,Male,33465,Home,Lamp,2,282.94,565.88,Credit Card,East,2024-03-04,Monday,Evening,Yes,Yes
8816,1788,70,Female,107154,Home,Chair,4,242.89,971.56,Cash,South,2024-09-11,Wednesday,Morning,Yes,Yes
8817,1178,25,Male,33618,Clothing,Jacket,1,294.04,294.04,Cash,South,2024-07-18,Thursday,Evening,Yes,No
8818,1416,66,Female,84480,Sports,Football,3,450.16,1350.48,Cash,East,2024-01-07,Sunday,Morning,No,Yes
8819,1884,68,Male,86962,Home,Chair,4,197.85,791.4,Credit Card,East,2024-08-31,Saturday,Morning,Yes,No
8820,1181,59,Male,68755,Electronics,Laptop,3,347.65,1042.95,Debit Card,North,2024-09-20,Friday,Evening,Yes,No
8821,1978,32,Male,34405,Electronics,Laptop,2,234.15,468.3,Debit Card,North,2024-12-04,Wednesday,Afternoon,No,Yes
8822,1058,60,Female,112897,Home,Table,1,193.09,193.09,Credit Card,North,2024-07-09,Tuesday,Afternoon,No,No
8823,1859,64,Female,92578,Sports,Basketball,4,57.39,229.56,Debit Card,West,2024-11-19,Tuesday,Afternoon,Yes,Yes
8824,1914,45,Female,46782,Clothing,Shirt,2,382.93,765.86,Cash,East,2024-06-14,Friday,Morning,Yes,Yes
8825,1349,70,Male,97441,Electronics,Phone,3,125.89,377.67,Cash,South,2024-02-14,Wednesday,Morning,No,Yes
8826,1109,18,Male,108751,Clothing,Jeans,5,83.8,419.0,Cash,East,2024-12-12,Thursday,Morning,No,Yes
8827,1415,38,Male,36910,Clothing,Jacket,2,230.0,460.0,Credit Card,North,2024-06-21,Friday,Afternoon,Yes,No
8828,1604,58,Female,95926,Electronics,Laptop,1,207.57,207.57,Credit Card,North,2024-10-03,Thursday,Afternoon,No,No
8829,1894,42,Female,104541,Grocery,Bread,1,228.44,228.44,Debit Card,East,2024-07-20,Saturday,Morning,Yes,No
8830,1702,59,Male,106776,Clothing,Jacket,3,418.91,1256.73,Credit Card,South,2024-11-19,Tuesday,Morning,No,Yes
8831,1680,58,Female,93072,Electronics,Tablet,1,354.36,354.36,Credit Card,North,2024-12-07,Saturday,Morning,Yes,No
8832,1413,64,Male,43685,Grocery,Eggs,4,205.15,820.6,Cash,East,2024-06-28,Friday,Afternoon,No,Yes
8833,1164,22,Male,115669,Clothing,Shirt,1,219.32,219.32,Credit Card,North,2024-12-30,Monday,Afternoon,No,No
8834,1199,53,Female,61983,Clothing,Shirt,3,393.08,1179.24,Credit Card,North,2024-01-11,Thursday,Evening,Yes,Yes
8835,1982,32,Female,87431,Home,Lamp,1,143.87,143.87,Cash,South,2024-12-06,Friday,Evening,Yes,No
8836,1197,68,Male,114999,Grocery,Bread,4,71.16,284.64,Cash,North,2024-10-12,Saturday,Afternoon,No,No
8837,1170,27,Male,36556,Sports,Tennis Racket,1,429.76,429.76,Cash,East,2024-05-14,Tuesday,Morning,Yes,No
8838,1422,68,Female,101432,Grocery,Cheese,2,334.43,668.86,Debit Card,East,2024-07-17,Wednesday,Morning,No,Yes
8839,1407,29,Female,92321,Electronics,Headphones,2,178.95,357.9,Debit Card,South,2024-04-28,Sunday,Morning,No,Yes
8840,1129,48,Male,38667,Grocery,Eggs,4,286.49,1145.96,Debit Card,West,2024-02-18,Sunday,Evening,No,Yes
8841,1973,43,Female,81221,Electronics,Headphones,2,490.76,981.52,Debit Card,West,2024-11-26,Tuesday,Evening,Yes,No
8842,1234,30,Male,31117,Grocery,Bread,1,12.84,12.84,Cash,South,2024-10-28,Monday,Afternoon,Yes,No
8843,1497,37,Female,59266,Clothing,Shirt,5,266.47,1332.35,Cash,North,2024-09-18,Wednesday,Afternoon,No,Yes
8844,1841,62,Male,106704,Sports,Tennis Racket,2,11.98,23.96,Credit Card,West,2024-03-05,Tuesday,Morning,No,No
8845,1767,67,Male,84255,Clothing,Jacket,5,329.29,1646.45,Debit Card,South,2024-04-25,Thursday,Evening,No,Yes
8846,1232,67,Male,34078,Grocery,Eggs,2,492.62,985.24,Credit Card,West,2024-06-10,Monday,Evening,No,Yes
8847,1006,29,Female,99871,Home,Table,4,25.59,102.36,Debit Card,North,2024-08-02,Friday,Evening,Yes,Yes
8848,1077,32,Female,83680,Sports,Tennis Racket,3,49.05,147.15,Cash,East,2024-07-07,Sunday,Morning,Yes,No
8849,1996,61,Female,74895,Electronics,Laptop,5,170.38,851.9,Cash,North,2024-05-12,Sunday,Evening,Yes,Yes
8850,1076,55,Male,111806,Clothing,Shirt,3,298.94,896.82,Cash,West,2024-02-10,Saturday,Morning,No,Yes
8851,1306,33,Male,74773,Sports,Football,4,251.96,1007.84,Credit Card,East,2024-11-13,Wednesday,Afternoon,No,Yes
8852,1312,38,Female,76660,Grocery,Cheese,2,445.61,891.22,Credit Card,South,2024-04-18,Thursday,Evening,No,Yes
8853,1768,57,Female,30943,Grocery,Milk,3,62.36,187.08,Debit Card,South,2024-01-27,Saturday,Morning,Yes,Yes
8854,1803,70,Female,68871,Home,Chair,1,96.19,96.19,Cash,South,2024-09-30,Monday,Morning,Yes,Yes
8855,1082,18,Male,114749,Home,Lamp,2,295.26,590.52,Credit Card,South,2024-11-22,Friday,Afternoon,Yes,Yes
8856,1182,58,Male,98482,Sports,Football,1,334.96,334.96,Cash,North,2024-05-05,Sunday,Morning,No,Yes
8857,1992,30,Male,43557,Grocery,Milk,3,234.25,702.75,Cash,South,2024-08-25,Sunday,Evening,Yes,No
8858,1244,62,Male,96465,Clothing,Shirt,2,430.85,861.7,Debit Card,North,2024-07-04,Thursday,Morning,Yes,No
8859,1264,43,Female,97183,Clothing,Jeans,3,375.32,1125.96,Credit Card,East,2024-04-29,Monday,Evening,No,Yes
8860,1034,37,Male,43316,Electronics,Phone,4,412.94,1651.76,Debit Card,North,2024-10-14,Monday,Afternoon,Yes,No
8861,1302,58,Female,46144,Grocery,Cheese,4,137.45,549.8,Debit Card,East,2024-06-04,Tuesday,Evening,Yes,No
8862,1742,42,Male,34618,Sports,Football,3,389.81,1169.43,Debit Card,East,2024-07-09,Tuesday,Morning,No,Yes
8863,1855,55,Male,65249,Sports,Tennis Racket,1,332.51,332.51,Cash,South,2024-06-01,Saturday,Morning,No,Yes
8864,1498,64,Male,110300,Grocery,Milk,2,214.46,428.92,Debit Card,West,2024-12-24,Tuesday,Morning,No,Yes
8865,1646,49,Male,39653,Electronics,Laptop,4,309.5,1238.0,Debit Card,North,2024-10-21,Monday,Morning,Yes,Yes
8866,1060,35,Male,106053,Sports,Basketball,5,82.79,413.95,Debit Card,North,2024-08-16,Friday,Afternoon,Yes,No
8867,1222,25,Female,78272,Grocery,Bread,1,104.5,104.5,Debit Card,South,2024-08-01,Thursday,Evening,Yes,No
8868,1930,68,Female,96013,Home,Lamp,4,206.2,824.8,Credit Card,East,2024-09-11,Wednesday,Morning,No,Yes
8869,1793,64,Female,48706,Grocery,Bread,1,201.1,201.1,Credit Card,East,2024-02-20,Tuesday,Evening,No,No
8870,1255,31,Male,103137,Clothing,Shirt,5,473.13,2365.65,Cash,East,2024-03-14,Thursday,Morning,No,Yes
8871,1840,19,Male,60109,Grocery,Cheese,3,445.29,1335.87,Debit Card,East,2024-02-15,Thursday,Evening,Yes,No
8872,1989,27,Male,30660,Sports,Football,4,25.23,100.92,Cash,West,2024-09-29,Sunday,Evening,Yes,No
8873,1796,61,Male,103380,Home,Chair,5,380.94,1904.7,Debit Card,South,2024-10-23,Wednesday,Evening,Yes,No
8874,1205,64,Female,94118,Home,Chair,5,431.68,2158.4,Cash,South,2024-11-30,Saturday,Morning,No,Yes
8875,1120,25,Male,84382,Sports,Tennis Racket,2,124.09,248.18,Credit Card,West,2024-12-24,Tuesday,Afternoon,Yes,No
8876,1088,49,Male,104567,Sports,Tennis Racket,1,420.16,420.16,Debit Card,East,2024-02-02,Friday,Evening,No,Yes
8877,1747,37,Female,102538,Electronics,Tablet,3,435.31,1305.93,Credit Card,West,2024-05-25,Saturday,Evening,Yes,No
8878,1232,19,Female,75111,Sports,Football,1,308.61,308.61,Credit Card,West,2024-01-29,Monday,Evening,Yes,No
8879,1566,24,Male,107279,Sports,Basketball,4,431.53,1726.12,Debit Card,North,2024-01-19,Friday,Evening,Yes,No
8880,1463,53,Male,87634,Grocery,Eggs,4,318.67,1274.68,Credit Card,South,2024-10-04,Friday,Morning,Yes,No
8881,1773,61,Female,101070,Clothing,Shirt,1,481.22,481.22,Cash,West,2024-03-14,Thursday,Evening,No,Yes
8882,1317,52,Female,79913,Electronics,Phone,4,195.23,780.92,Debit Card,South,2024-10-14,Monday,Afternoon,Yes,No
8883,1928,36,Female,81453,Grocery,Milk,5,453.96,2269.8,Cash,South,2024-02-08,Thursday,Morning,Yes,No
8884,1505,50,Female,107226,Electronics,Laptop,2,423.1,846.2,Cash,North,2024-03-16,Saturday,Afternoon,Yes,No
8885,1815,35,Female,32104,Clothing,Jacket,5,429.96,2149.8,Debit Card,West,2024-01-15,Monday,Evening,Yes,Yes
8886,1406,41,Male,79511,Clothing,Jacket,2,467.16,934.32,Cash,West,2024-11-06,Wednesday,Afternoon,Yes,Yes
8887,1226,41,Female,97776,Grocery,Cheese,1,347.89,347.89,Cash,South,2024-03-23,Saturday,Evening,No,Yes
8888,1083,22,Male,83890,Sports,Basketball,4,468.84,1875.36,Cash,North,2024-10-16,Wednesday,Afternoon,No,Yes
8889,1813,70,Male,86634,Sports,Tennis Racket,1,409.17,409.17,Debit Card,North,2024-06-25,Tuesday,Morning,Yes,Yes
8890,1163,49,Female,52093,Sports,Basketball,4,128.56,514.24,Debit Card,East,2024-11-23,Saturday,Morning,Yes,No
8891,1840,35,Female,35999,Grocery,Milk,5,144.82,724.1,Credit Card,West,2024-06-03,Monday,Evening,No,Yes
8892,1266,30,Male,72846,Sports,Basketball,2,153.92,307.84,Debit Card,North,2024-10-08,Tuesday,Afternoon,No,Yes
8893,1012,35,Male,93996,Grocery,Cheese,1,330.67,330.67,Debit Card,West,2024-10-21,Monday,Evening,Yes,No
8894,1011,63,Female,91562,Clothing,Jacket,3,432.96,1298.88,Credit Card,North,2024-09-18,Wednesday,Morning,No,Yes
8895,1712,44,Female,37929,Electronics,Tablet,5,282.62,1413.1,Credit Card,East,2024-11-17,Sunday,Afternoon,Yes,No
8896,1081,52,Male,47375,Home,Table,1,176.86,176.86,Debit Card,East,2024-07-28,Sunday,Afternoon,No,Yes
8897,1650,47,Female,104517,Electronics,Phone,1,56.75,56.75,Debit Card,South,2024-05-28,Tuesday,Morning,Yes,Yes
8898,1520,27,Female,119174,Sports,Basketball,1,298.68,298.68,Debit Card,South,2024-06-19,Wednesday,Afternoon,No,Yes
8899,1451,26,Male,55242,Home,Chair,2,222.84,445.68,Debit Card,West,2024-10-22,Tuesday,Morning,No,Yes
8900,1730,54,Male,117908,Clothing,Jeans,1,454.8,454.8,Credit Card,North,2024-08-12,Monday,Evening,No,Yes
8901,1764,45,Male,61836,Sports,Football,4,318.22,1272.88,Debit Card,North,2024-06-24,Monday,Morning,No,Yes
8902,1224,22,Female,65617,Electronics,Phone,1,149.34,149.34,Debit Card,West,2024-05-07,Tuesday,Evening,No,No
8903,1262,43,Female,55038,Grocery,Milk,4,14.72,58.88,Cash,North,2024-09-22,Sunday,Morning,No,No
8904,1820,43,Female,43013,Electronics,Phone,2,84.04,168.08,Debit Card,East,2024-11-05,Tuesday,Afternoon,No,No
8905,1122,37,Male,41919,Sports,Tennis Racket,1,349.58,349.58,Cash,West,2024-11-09,Saturday,Morning,Yes,No
8906,1867,33,Female,62528,Clothing,Jeans,3,11.39,34.17,Cash,North,2024-03-09,Saturday,Morning,No,No
8907,1238,68,Male,33406,Electronics,Phone,5,371.48,1857.4,Cash,North,2024-11-15,Friday,Morning,Yes,No
8908,1040,40,Female,33174,Sports,Basketball,4,308.67,1234.68,Cash,West,2024-12-25,Wednesday,Evening,No,Yes
8909,1779,57,Female,79566,Grocery,Cheese,1,111.58,111.58,Credit Card,North,2024-08-10,Saturday,Evening,Yes,Yes
8910,1014,61,Male,79786,Grocery,Milk,4,123.87,495.48,Credit Card,North,2024-03-22,Friday,Afternoon,Yes,No
8911,1293,66,Female,46812,Clothing,Shirt,5,141.67,708.35,Credit Card,West,2024-08-09,Friday,Afternoon,Yes,Yes
8912,1058,34,Male,30687,Grocery,Cheese,5,14.03,70.15,Credit Card,North,2024-11-21,Thursday,Afternoon,No,Yes
8913,1625,40,Male,32327,Sports,Basketball,2,359.66,719.32,Credit Card,East,2024-02-23,Friday,Afternoon,Yes,Yes
8914,1066,34,Male,40091,Grocery,Bread,2,411.29,822.58,Cash,North,2024-11-04,Monday,Evening,Yes,No
8915,1981,36,Male,75944,Sports,Football,4,79.18,316.72,Debit Card,West,2024-04-07,Sunday,Evening,No,Yes
8916,1481,63,Male,71336,Home,Table,1,35.82,35.82,Credit Card,North,2024-09-24,Tuesday,Morning,Yes,No
8917,1439,48,Male,41395,Clothing,Shirt,3,16.22,48.66,Credit Card,South,2024-07-01,Monday,Morning,No,No
8918,1414,23,Female,40720,Grocery,Cheese,5,348.01,1740.05,Debit Card,South,2024-08-25,Sunday,Afternoon,Yes,No
8919,1081,29,Female,82689,Grocery,Eggs,5,384.82,1924.1,Cash,North,2024-10-31,Thursday,Evening,Yes,No
8920,1798,48,Male,76382,Home,Lamp,2,247.89,495.78,Credit Card,North,2024-09-16,Monday,Morning,No,Yes
8921,1121,28,Male,99726,Electronics,Tablet,2,397.81,795.62,Cash,South,2024-11-30,Saturday,Morning,No,Yes
8922,1359,67,Male,118797,Sports,Basketball,4,233.5,934.0,Credit Card,South,2024-12-01,Sunday,Afternoon,Yes,No
8923,1290,29,Female,116025,Grocery,Cheese,4,370.91,1483.64,Debit Card,East,2024-08-18,Sunday,Evening,No,Yes
8924,1948,31,Male,75365,Clothing,Jeans,2,280.27,560.54,Debit Card,North,2024-08-18,Sunday,Evening,Yes,No
8925,1340,29,Female,113963,Clothing,Shirt,3,383.15,1149.45,Credit Card,North,2024-07-21,Sunday,Evening,Yes,No
8926,1498,21,Female,114910,Home,Lamp,1,19.27,19.27,Credit Card,East,2024-06-10,Monday,Afternoon,No,No
8927,1735,27,Male,82566,Grocery,Bread,2,19.51,39.02,Cash,North,2024-12-29,Sunday,Morning,No,No
8928,1631,53,Female,41429,Clothing,Shirt,1,308.93,308.93,Credit Card,West,2024-05-13,Monday,Afternoon,No,Yes
8929,1408,21,Female,78284,Sports,Tennis Racket,3,170.48,511.44,Credit Card,East,2024-04-25,Thursday,Afternoon,No,Yes
8930,1819,50,Female,89554,Electronics,Headphones,3,60.12,180.36,Cash,West,2024-01-01,Monday,Evening,No,No
8931,1795,23,Male,70007,Clothing,Shirt,1,152.66,152.66,Debit Card,South,2024-05-02,Thursday,Evening,No,No
8932,1430,63,Female,89893,Grocery,Cheese,2,428.76,857.52,Debit Card,West,2024-03-28,Thursday,Afternoon,No,Yes
8933,1550,39,Female,49340,Clothing,Jeans,1,257.02,257.02,Credit Card,East,2024-08-14,Wednesday,Evening,Yes,No
8934,1312,40,Male,66039,Electronics,Tablet,1,226.28,226.28,Debit Card,East,2024-05-16,Thursday,Morning,Yes,Yes
8935,1005,48,Female,72410,Sports,Football,3,439.84,1319.52,Debit Card,West,2024-08-27,Tuesday,Evening,No,Yes
8936,1581,53,Female,63543,Sports,Basketball,1,202.3,202.3,Debit Card,North,2024-05-11,Saturday,Afternoon,No,No
8937,1858,61,Female,114252,Clothing,Jacket,5,79.65,398.25,Cash,East,2024-10-31,Thursday,Evening,Yes,No
8938,1445,23,Female,116795,Grocery,Eggs,2,119.88,239.76,Debit Card,West,2024-08-31,Saturday,Morning,Yes,Yes
8939,1750,64,Male,36237,Home,Lamp,1,14.53,14.53,Cash,East,2024-09-18,Wednesday,Morning,No,No
8940,1508,54,Female,79208,Clothing,Shirt,2,178.95,357.9,Debit Card,South,2024-11-08,Friday,Afternoon,Yes,Yes
8941,1212,66,Male,77826,Grocery,Milk,3,47.41,142.23,Credit Card,South,2024-09-10,Tuesday,Morning,No,No
8942,1332,61,Female,82500,Home,Chair,2,120.35,240.7,Cash,West,2024-02-29,Thursday,Afternoon,Yes,No
8943,1048,48,Male,54738,Grocery,Bread,5,377.03,1885.15,Debit Card,West,2024-06-11,Tuesday,Morning,Yes,No
8944,1776,47,Female,78176,Sports,Football,1,156.44,156.44,Credit Card,West,2024-01-28,Sunday,Afternoon,No,No
8945,1663,47,Female,34928,Sports,Football,4,440.8,1763.2,Cash,North,2024-04-02,Tuesday,Afternoon,Yes,No
8946,1076,23,Female,118476,Electronics,Phone,3,483.4,1450.2,Debit Card,South,2024-04-21,Sunday,Afternoon,No,Yes
8947,1046,44,Male,97299,Home,Chair,4,9.96,39.84,Debit Card,West,2024-06-02,Sunday,Afternoon,Yes,No
8948,1423,48,Male,62480,Electronics,Laptop,1,352.74,352.74,Credit Card,North,2024-02-12,Monday,Evening,Yes,No
8949,1736,47,Female,43956,Grocery,Cheese,4,75.97,303.88,Credit Card,South,2024-12-14,Saturday,Evening,No,Yes
8950,1566,45,Female,77257,Sports,Tennis Racket,1,395.77,395.77,Credit Card,East,2024-10-01,Tuesday,Evening,No,Yes
8951,1733,39,Male,72726,Home,Chair,3,428.44,1285.32,Cash,South,2024-01-03,Wednesday,Evening,No,Yes
8952,1452,51,Female,59107,Sports,Basketball,1,43.08,43.08,Cash,West,2024-04-12,Friday,Evening,No,No
8953,1607,35,Female,67765,Electronics,Laptop,4,410.81,1643.24,Credit Card,South,2024-10-17,Thursday,Morning,No,Yes
8954,1220,21,Female,95947,Grocery,Eggs,5,76.09,380.45,Cash,South,2024-09-24,Tuesday,Morning,Yes,No
8955,1533,22,Female,45273,Sports,Football,2,106.7,213.4,Credit Card,East,2024-12-02,Monday,Morning,No,No
8956,1856,18,Male,92701,Sports,Tennis Racket,3,58.82,176.46,Credit Card,East,2024-08-20,Tuesday,Evening,No,No
8957,1035,35,Male,44208,Sports,Football,3,8.29,24.87,Cash,South,2024-02-29,Thursday,Morning,No,Yes
8958,1172,26,Male,105583,Home,Table,5,471.19,2355.95,Cash,South,2024-10-24,Thursday,Morning,No,Yes
8959,1253,66,Male,92913,Sports,Basketball,5,33.21,166.05,Cash,South,2024-11-28,Thursday,Morning,Yes,Yes
8960,1049,40,Male,50543,Grocery,Bread,3,41.09,123.27,Cash,South,2024-11-22,Friday,Afternoon,No,No
8961,1470,34,Female,83171,Grocery,Cheese,4,38.25,153.0,Debit Card,North,2024-11-23,Saturday,Afternoon,Yes,Yes
8962,1746,49,Male,90334,Electronics,Laptop,4,41.16,164.64,Debit Card,North,2024-05-04,Saturday,Afternoon,Yes,No
8963,1005,19,Female,96663,Electronics,Phone,2,145.08,290.16,Cash,West,2024-02-25,Sunday,Afternoon,Yes,Yes
8964,1245,35,Female,74343,Clothing,Jacket,1,7.55,7.55,Credit Card,North,2024-05-18,Saturday,Afternoon,No,No
8965,1417,18,Female,37291,Electronics,Tablet,1,242.07,242.07,Credit Card,South,2024-04-16,Tuesday,Evening,No,No
8966,1557,68,Female,48763,Electronics,Laptop,1,451.24,451.24,Debit Card,North,2024-11-25,Monday,Morning,Yes,Yes
8967,1810,53,Female,41647,Electronics,Laptop,2,318.28,636.56,Cash,West,2024-07-22,Monday,Morning,Yes,Yes
8968,1169,51,Male,117046,Electronics,Laptop,2,53.68,107.36,Credit Card,North,2024-01-08,Monday,Evening,Yes,No
8969,1493,37,Male,54013,Grocery,Milk,3,499.1,1497.3,Cash,West,2024-08-16,Friday,Morning,No,Yes
8970,1231,32,Male,39841,Sports,Football,5,445.36,2226.8,Cash,South,2024-11-10,Sunday,Morning,Yes,No
8971,1746,20,Male,42180,Home,Chair,1,317.95,317.95,Cash,East,2024-01-28,Sunday,Evening,No,Yes
8972,1210,20,Male,82651,Clothing,Jacket,3,283.32,849.96,Cash,East,2024-08-07,Wednesday,Evening,Yes,No
8973,1267,70,Male,87498,Sports,Tennis Racket,3,270.35,811.05,Cash,North,2024-12-22,Sunday,Evening,Yes,No
8974,1971,54,Male,106681,Grocery,Milk,5,428.23,2141.15,Cash,South,2024-08-06,Tuesday,Evening,Yes,No
8975,1193,39,Female,119582,Electronics,Laptop,2,118.07,236.14,Credit Card,West,2024-07-20,Saturday,Morning,Yes,No
8976,1255,54,Female,118412,Sports,Tennis Racket,1,385.59,385.59,Debit Card,West,2024-02-17,Saturday,Afternoon,No,Yes
8977,1720,63,Female,56112,Electronics,Phone,2,151.4,302.8,Debit Card,West,2024-09-01,Sunday,Afternoon,Yes,No
8978,1262,61,Female,46177,Home,Lamp,5,114.47,572.35,Debit Card,West,2024-12-23,Monday,Morning,Yes,No
8979,1177,25,Male,87587,Clothing,Jacket,1,432.04,432.04,Cash,South,2024-05-19,Sunday,Afternoon,No,Yes
8980,1656,61,Male,93366,Grocery,Bread,4,239.39,957.56,Credit Card,North,2024-06-15,Saturday,Afternoon,Yes,No
8981,1697,38,Male,94395,Home,Lamp,1,117.74,117.74,Cash,North,2024-08-11,Sunday,Afternoon,No,Yes
8982,1835,69,Male,33233,Sports,Football,5,196.93,984.65,Cash,South,2024-12-17,Tuesday,Afternoon,Yes,No
8983,1475,27,Female,105266,Electronics,Phone,4,29.0,116.0,Debit Card,South,2024-11-09,Saturday,Morning,No,Yes
8984,1188,31,Male,81683,Home,Lamp,3,211.02,633.06,Debit Card,South,2024-04-12,Friday,Morning,No,Yes
8985,1493,22,Female,81697,Home,Chair,2,124.56,249.12,Cash,South,2024-08-02,Friday,Morning,Yes,Yes
8986,1693,51,Male,92608,Sports,Tennis Racket,5,358.26,1791.3,Credit Card,West,2024-05-23,Thursday,Evening,Yes,Yes
8987,1731,64,Female,117555,Clothing,Jeans,2,352.71,705.42,Credit Card,East,2024-02-07,Wednesday,Afternoon,Yes,No
8988,1799,42,Male,95811,Home,Chair,2,286.83,573.66,Credit Card,West,2024-12-18,Wednesday,Afternoon,No,Yes
8989,1641,22,Female,99321,Electronics,Phone,2,373.42,746.84,Debit Card,West,2024-11-27,Wednesday,Morning,Yes,No
8990,1293,25,Female,100964,Grocery,Cheese,5,419.66,2098.3,Cash,South,2024-07-21,Sunday,Afternoon,No,Yes
8991,1898,56,Female,50811,Home,Lamp,4,60.82,243.28,Cash,South,2024-03-29,Friday,Morning,Yes,No
8992,1229,32,Male,30030,Grocery,Bread,4,127.4,509.6,Cash,South,2024-07-15,Monday,Morning,Yes,No
8993,1861,37,Male,45503,Home,Lamp,1,360.61,360.61,Credit Card,South,2024-10-26,Saturday,Evening,Yes,No
8994,1353,38,Male,43185,Electronics,Headphones,2,274.78,549.56,Debit Card,West,2024-12-10,Tuesday,Morning,Yes,No
8995,1206,70,Male,91610,Home,Lamp,4,5.44,21.76,Credit Card,South,2024-07-31,Wednesday,Evening,No,No
8996,1108,23,Female,107996,Electronics,Tablet,1,138.01,138.01,Debit Card,South,2024-03-30,Saturday,Morning,No,No
8997,1020,41,Male,84612,Electronics,Laptop,3,61.63,184.89,Cash,East,2024-02-17,Saturday,Evening,Yes,No
8998,1631,21,Female,48977,Sports,Football,3,169.75,509.25,Credit Card,East,2024-07-16,Tuesday,Evening,Yes,Yes
8999,1841,44,Male,73808,Grocery,Bread,5,400.18,2000.9,Debit Card,North,2024-04-08,Monday,Morning,Yes,No
9000,1969,29,Female,56404,Grocery,Cheese,1,283.48,283.48,Credit Card,South,2024-12-23,Monday,Morning,Yes,No
9001,1194,69,Female,101513,Clothing,Jacket,4,14.38,57.52,Debit Card,North,2024-04-17,Wednesday,Morning,Yes,Yes
9002,1396,32,Female,64056,Sports,Tennis Racket,5,291.21,1456.05,Credit Card,West,2024-11-11,Monday,Morning,No,Yes
9003,1134,59,Male,95538,Clothing,Jacket,4,413.97,1655.88,Cash,North,2024-12-15,Sunday,Evening,No,Yes
9004,1267,29,Male,81887,Sports,Football,3,195.04,585.12,Credit Card,North,2024-10-23,Wednesday,Morning,Yes,No
9005,1714,42,Female,119640,Clothing,Shirt,3,359.86,1079.58,Debit Card,South,2024-08-05,Monday,Evening,No,Yes
